0,5.365461622861701,45.0,8.32273986450402,0.0
1,4.145619147393953,38.0,6.700855636534612,0.0
2,3.35950492714134,33.0,5.762795368811942,0.0
3,3.3127174775160917,31.0,5.40529609303556,0.0
4,2.569235966227491,26.0,4.553219249671843,0.0
5,2.3180843456345848,24.0,4.1286830002410895,0.0
6,2.4151858822719445,24.0,4.219015590786181,0.0
7,9.931313584450137,58.0,11.853335117492609,0.0
8,11.820676918011422,54.0,12.363810420211871,0.0
9,6.565051392601349,32.0,6.906610380750884,0.0
10,6.039741863844077,30.0,6.285071458912479,0.0
11,5.437029116763552,27.0,5.7535943087114365,0.0
12,5.750909504822112,27.0,5.825563788724759,0.0
13,1.6152308326664997,17.0,2.7754523726908253,0.0
14,0.32238929636675207,13.0,1.7990264865553638,0.0
15,0.32238929636675207,13.0,1.806280394106317,0.0
16,0.5932506374707669,14.0,1.9498998890874801,0.0
17,11.9305593940476,42.0,10.151167660579723,0.0
18,2.3984354297691715,19.0,3.5830259223152834,0.0
19,1.6110751474808693,17.0,3.0211214389025973,0.0
20,1.6036102990472703,17.0,3.018987205367297,0.0
21,1.2479699992899365,16.0,2.5747069472092785,0.0
22,0.9038503986990012,15.0,2.4126595255458363,0.0
23,1.2582719125499962,16.0,2.582064188347672,0.0
24,14.154961807420971,45.0,11.667091204104745,0.0
25,10.508574187512535,37.0,9.361718188868116,0.0
26,11.743507633315902,41.0,10.10462370526822,0.0
27,13.5793995739709,44.0,11.815111553923389,0.0
28,13.799407684616309,44.0,11.568726366019687,0.0
29,12.916807749412373,45.0,11.026099473762018,0.0
30,10.802924264561666,39.0,9.584324612025549,0.0
31,10.955491603413538,40.0,9.837590835776867,0.0
32,11.215743179945298,40.0,9.843296306391048,0.0
33,10.502469299403414,38.0,9.479406025941648,0.0
34,12.287170211193033,43.0,10.41826356513903,0.0
35,10.263937205172368,37.0,9.305571423000242,0.0
36,12.645299819234753,44.0,10.877466780474974,0.0
37,12.680229999422437,45.0,11.022444655880804,0.0
38,13.229731299771128,44.0,11.174703780069521,0.0
39,13.51790284952496,45.0,11.387611319582554,0.0
40,13.848230653172246,44.0,11.706693786852968,0.0
41,14.850002950305516,47.0,12.7426942317163,0.0
42,45.081893764627495,111.0,32.93034857857347,0.0
43,26.891905522723867,73.0,20.787915098139297,0.0
44,17.70012446739947,53.0,14.749981332373077,0.0
45,18.931522739793483,55.0,15.398685203718902,0.0
46,41.114529439265986,101.0,31.133202576287367,0.0
47,45.391772990391786,112.0,33.036595283726996,0.0
48,44.623114222040655,110.0,33.06102443218523,0.0
49,44.36664914763548,111.0,33.22702375101951,0.0
50,44.62846674194319,111.0,33.02570749723262,0.0
51,44.420190596433386,111.0,33.03842538932712,0.0
52,44.71184086307008,112.0,33.07294161724703,0.0
53,44.412662145892455,112.0,33.18488189756777,0.0
54,44.44219427744218,112.0,33.04270144826906,0.0
55,45.22034755013263,113.0,33.67372454075142,0.0
56,45.6456346184616,114.0,34.173946491626324,0.0
57,46.234011564031974,115.0,35.243781302117775,0.0
58,45.68395949546361,113.0,34.04682951701866,0.0
59,45.992118686847526,114.0,34.6657235243949,0.0
60,45.59457306434718,113.0,34.09176951153298,0.0
61,45.678119831053394,115.0,34.2186708299757,0.0
62,44.337470394460965,116.0,34.158315640066505,0.0
63,45.79811041096529,115.0,35.02218563444492,0.0
64,45.12772718126857,113.0,34.207942196576326,0.0
65,45.23160799888793,125.0,32.843008012710726,0.0
66,42.640770234982476,110.0,33.25374857709504,0.0
67,43.69964249311032,113.0,33.508810121571635,0.0
68,11.141935954205092,40.0,10.314365142242503,0.0
69,66.83628825434599,162.0,50.51900187621198,0.0
70,89.18525216541347,212.0,65.61889020567779,0.0
71,44.494308261510064,111.0,34.12978875145644,0.0
72,139.25991793265652,332.0,99.60220403995464,0.0
73,41.00248071797286,103.0,31.668104462677988,0.0
74,11.209196551741224,39.0,10.14327958489399,0.0
75,66.00796937595297,163.0,50.345977409108855,0.0
76,28.221431516027824,76.0,22.238161058532647,0.0
77,66.86112804839735,159.0,50.07529136056584,0.0
78,43.66215848735468,113.0,34.054127648189684,0.0
79,11.287200426747022,39.0,10.362242252151715,0.0
80,11.738819203276389,40.0,10.49223503811218,0.0
81,76.00849972774536,185.0,55.667183041126556,0.0
82,50.199356303389905,127.0,38.28965849746523,0.0
83,20.64291234765818,60.0,16.56819376131994,0.0
84,124.3631027161278,289.0,90.21448157404878,0.0
85,45.35877743848266,113.0,34.78831182707711,0.0
86,138.66406009215197,317.0,99.38439515627115,0.0
87,139.20513801722967,318.0,99.29938633080532,0.0
88,100.15216530193054,236.0,73.34674501617276,0.0
89,137.96322336178335,317.0,99.66304875944274,0.0
90,137.27906695131614,320.0,99.41516545126261,0.0
91,137.21658068961457,320.0,99.60380782734626,0.0
92,97.0892253177564,241.0,73.21137578013168,0.0
93,95.52787100907888,241.0,72.11846842428021,0.0
94,137.08762206181783,323.0,99.54691795785057,0.0
95,97.0216946560547,237.0,72.15032631496194,0.0
96,138.77611488906896,323.0,99.65269632247711,0.0
97,138.53294669306393,320.0,99.53664564081265,0.0
98,138.09247793190005,324.0,99.5408732992748,0.0
99,79.91588539475921,189.0,58.31110689408763,0.0
100,139.51095931052777,323.0,99.61756619513197,0.0
101,139.26536135595464,327.0,99.63222099986989,0.0
102,138.79551557345266,324.0,99.6670758873004,0.0
103,98.13312719255778,233.0,72.07429747903227,0.0
104,139.86554440055318,321.0,99.54134460059244,0.0
105,99.61314593722435,238.0,71.97791970838311,0.0
106,46.91033572299442,115.0,35.186146623452174,0.0
107,141.4030766652681,326.0,99.60677586800344,0.0
108,140.30799394434283,324.0,99.65443943035021,0.0
109,100.99239182171254,244.0,73.26475273752773,0.0
110,98.7700118603427,231.0,71.6895827434897,0.0
111,100.66603903665748,234.0,71.80739717348833,0.0
112,139.6877387631397,324.0,99.53071960620507,0.0
113,141.5936629929367,320.0,99.64146926718377,0.0
114,84.25697242996772,196.0,61.71657888683401,0.0
115,138.83247014607372,322.0,99.48058416403171,0.0
116,136.62184245737902,325.0,99.42360872674494,0.0
117,136.89995075749496,330.0,99.64324270825058,0.0
118,140.00942745363488,329.0,99.3957937199285,0.0
119,96.14800246467803,236.0,70.54813345246208,0.0
120,138.90087085045775,323.0,99.60773488008283,0.0
121,96.2394612422972,235.0,70.82409811743518,0.0
122,137.74431240355096,328.0,99.5279307283447,0.0
123,84.6981914491189,203.0,62.03081078093351,0.0
124,140.00752109106412,329.0,99.43417042491593,0.0
125,138.70599299978218,325.0,99.66405022838339,0.0
126,139.068638803684,325.0,99.63256252058096,0.0
127,138.83491771229222,324.0,99.50332873561703,0.0
128,87.3377943106158,206.0,63.4830898994878,0.0
129,138.46622483576215,328.0,99.49466209114757,0.0
130,86.98643083736617,210.0,62.85403779076366,0.0
131,138.94336455635053,324.0,99.46963337990933,0.0
132,138.9739463656182,326.0,99.6048122678755,0.0
133,139.35680475821306,322.0,99.3603971164958,0.0
134,141.1266894020291,324.0,99.55007112093442,0.0
135,96.74035679085611,232.0,70.17761241638038,0.0
136,140.0580278814509,324.0,99.65351165087029,0.0
137,96.6409159023367,236.0,70.97944511252413,0.0
138,141.9039769173302,324.0,99.61357417975645,0.0
139,99.70200366882986,237.0,70.93467128705811,0.0
140,141.24540556893888,326.0,99.66632598094914,0.0
141,138.9282283118325,327.0,99.37728242863325,0.0
142,141.70876660471365,329.0,99.47387626061064,0.0
143,85.62938144459643,203.0,62.31585061444092,0.0
144,140.53740692640744,328.0,99.569400544228,0.0
145,139.3310550837318,324.0,99.48016154455075,0.0
146,139.78698166319225,325.0,99.49155567626458,0.0
147,137.8298404886298,325.0,99.45288117206421,0.0
148,72.26461251024435,173.0,53.06086115215407,0.0
149,138.44238787390896,326.0,99.54203639088666,0.0
150,137.9941570344218,327.0,99.62747888905767,0.0
151,110.45297807414656,278.0,82.5620499372022,0.0
152,138.44039583565353,326.0,99.40890129556462,0.0
153,136.17503735872748,331.0,99.61204978219736,0.0
154,136.74258190613202,331.0,99.39560489955738,0.0
155,134.00087321439617,336.0,99.5526321969274,0.0
156,136.20528186883013,330.0,99.42145351828206,0.0
157,137.478101189367,331.0,99.37770616609978,0.0
158,134.1676204679487,335.0,99.62957107621972,0.0
159,136.79184587736594,325.0,99.62206995771228,0.0
160,134.66749035750175,323.0,99.3358818633251,0.0
161,134.75000245260892,328.0,99.63759404991505,0.0
162,135.62738388704423,327.0,99.46732171744843,0.0
163,134.89147731034072,326.0,99.3590406421291,0.0
164,130.4233787189836,342.0,99.45775988923543,0.0
165,128.77576844106056,349.0,99.2997575505201,0.0
166,129.7851404198535,347.0,99.44152428564036,0.0
167,130.98798190592282,343.0,99.65657544010438,0.0
168,134.10174772946436,339.0,99.46153758524923,0.0
169,133.2874322017276,333.0,99.48375308233659,0.0
170,98.60364092703344,246.0,73.89026260554627,0.0
171,83.67936797768706,202.0,61.8436067131356,0.0
172,86.77012586753477,219.0,65.24122950381796,0.0
173,134.64139113531644,333.0,99.45549283105265,0.0
174,92.25650779219737,256.0,72.27855526184291,0.0
175,83.12151415591258,203.0,61.917863300140795,0.0
176,138.38646166097885,323.0,99.51629570010336,0.0
177,138.39279415805117,323.0,99.6225041548156,0.0
178,135.82534838244516,322.0,99.54188632122035,0.0
179,138.05420327249078,320.0,99.4160401301136,0.0
180,137.63044283879393,329.0,99.61718838890937,0.0
181,140.13007072654463,318.0,99.60242170639495,0.0
182,140.21565231128454,318.0,99.346989419719,0.0
183,121.8590031525017,299.0,90.15432903672725,0.0
184,138.96115857860696,319.0,99.37755418738217,0.0
185,102.30288202134764,247.0,75.38133773699306,0.0
186,136.60835740276246,322.0,99.52536015435213,0.0
187,138.33526001631498,316.0,99.47587628043586,0.0
188,137.0389214322729,327.0,99.53508531935688,0.0
189,139.6864445119072,318.0,99.35523595388983,0.0
190,138.04916043411987,317.0,99.66301090922967,0.0
191,137.62370895140253,327.0,99.56208569900119,0.0
192,136.58015839070183,323.0,99.49356866038494,0.0
193,133.84449373242305,330.0,99.61855430560387,0.0
194,134.0313030539137,330.0,99.52733874652648,0.0
